Salary Age_Indicator
4557.56011271102 2
4404.88337560724 2
4614.38033498344 2
4514.06703256643 2
4476.75673759381 2
4471.81775381144 2
4728.90526221578 2
4424.32928594517 2
4506.80386074079 2
4583.91418952331 2
4559.90194764061 2
4487.17390585321 2
4458.14519006372 2
4545.50286323478 2
4208.6559185281 2
4482.33665707909 2
4540.12799706767 2
4418.50341836955 2
4504.54288246256 2
4424.41495168673 2
4105.82407459438 2
4498.37596127121 2
4520.51865229529 2
4484.00261629157 2
4552.36466396366 2
4724.22704994475 2
4475.03809496003 2
4546.98409964909 2
4624.22836989577 2
4778.94569597267 2
4534.54068386173 2
4482.46450001235 2
4384.60252563894 2
4617.79742337937 2
4368.30551562394 2
4497.11951376744 2
4689.46546295308 2
4538.06316612411 2
4611.93735268831 2
4471.37812766141 2
4571.06910592812 2
4451.02481587685 2
4334.86348782497 2
4501.14602303361 2
4731.24673370229 2
4682.3657150762 2
4473.27385553126 2
4594.56034856977 2
4426.92273034587 2
4424.73030125391 2
4462.76363318609 2
4562.57131684197 2
4500.23288866507 2
4625.00212172078 2
4538.12093569384 2
4419.78536818311 2
4404.03004896732 2
4297.0136895267 2
4641.25485132412 2
4738.18933428015 2
4492.74203001382 2
4538.92617445631 2
4493.39413057332 2
4386.20165011063 2
4335.46404235089 2
4386.96410670709 2
4406.06943943666 2
4385.68051025532 2
4307.2456107657 2
4433.59166456399 2
4637.67175158928 2
4572.16865209705 2
4493.22517846593 2
4482.59965570775 2
4330.57376349611 2
4506.46877936237 2
4510.79162435345 2
4527.39279950824 2
4675.70036232435 2
4528.01248763198 2
4537.7917000513 2
4599.61903782629 2
4368.48810071129 2
4424.74855333221 2
4405.05914982891 2
4344.92148280951 2
4589.67246186853 2
4250.25861663021 2
4733.84349061359 2
4373.34138893597 2
4426.68833755271 2
4501.96028785997 2
4541.30240177246 2
4402.71528350758 2
4806.46627215393 2
4334.38393811032 2
4299.06884349207 2
4524.99131491544 2
4381.90394004446 2
4513.85370976568 2
4416.2477771072 2
4475.18013333845 2
4427.76073515523 2
4402.8139569996 2
4648.56728999941 2
4289.69185076473 2
4626.12541786099 2
4540.50695946877 2
4313.8881142872 2
4678.98788001574 2
4221.12506941352 2
4575.29773148686 2
4326.12889075651 2
4518.43051876852 2
4650.84958042325 2
4436.81494756521 2
4418.22331604766 2
4627.07434105932 2
4483.9619749493 2
4375.55802594157 2
4560.50882127211 2
4619.20634770793 2
4580.65602682305 2
4429.78941803809 2
4391.20980560989 2
4662.82873624218 2
4282.50936752248 2
4270.12270938438 2
4243.29332562972 2
4607.41753260704 2
4261.07242807707 2
4547.48605475039 2
4335.62329873349 2
4563.90571064016 2
4608.50655092001 2
4739.38760738725 2
4497.05389489006 2
4628.72077893373 2
4599.51826054675 2
4412.69679648909 2
4548.95733499039 2
4568.93078381841 2
4551.3870236087 2
4383.86325061134 2
4443.45563751387 2
4700.69494901029 2
4356.67284407737 2
4517.20056069509 2
4606.43747958041 2
4312.22323345178 2
4573.94773781671 2
4487.41644471839 2
4510.36253589024 2
4451.66262304456 2
4573.10113335017 2
4506.72729366715 2
4551.34477572688 2
4586.18551815731 2
4575.6850698429 2
4545.86389439226 2
4485.74138425465 2
4530.49758236126 2
4804.37025166396 2
4445.24879304732 2
4437.25071602423 2
4539.95766335937 2
4457.99454105145 2
4471.78520953755 2
4414.57523646315 2
4570.67178913836 2
4445.6238395557 2
4621.86225917728 2
4687.05281294115 2
4479.57582278874 2
4560.41377517961 2
4739.93000602322 2
4523.37611693042 2
4509.72412218113 2
4554.70703562853 2
4583.67564897786 2
4332.26594953694 2
4746.60684023462 2
4532.22773846194 2
4551.36472381376 2
4210.29636080934 2
4528.37155689162 2
4488.7026627249 2
4337.89225033755 2
4453.01298177683 2
4491.58464714899 2
4427.72244792862 2
4589.43751520934 2
4443.3623422321 2
4515.61911743826 2
4400.95731747063 2
4462.16973184846 2
4493.06392067151 2
4633.88519783092 2
4237.65444624918 2
4520.64923678465 2
4481.65468782447 2
4545.83987022747 2
4608.46250146977 2
4422.88018021743 2
4750.50415117445 2
4400.63983404587 2
4469.35270673957 2
4505.5070662342 2
4591.67419150206 2
4465.91533657621 2
4298.87052117339 2
4745.62632582875 2
4669.57197032542 2
4612.56836519184 2
4576.58557933833 2
4309.05748703879 2
4649.15253991962 2
4441.23752705752 2
4327.63144362289 2
4493.2193215356 2
4591.85840481348 2
4399.07428547354 2
4471.14318678653 2
4392.12370746612 2
4625.02246994469 2
4567.0653698506 2
4715.79265483964 2
4641.21363015538 2
4740.60694817296 2
4690.32533750197 2
4609.30289218809 2
4436.0690914507 2
4558.64247706035 2
4421.81546943341 2
4453.67550454396 2
4562.71010393717 2
4455.33312626609 2
4372.15868087735 2
4407.82416510729 2
4412.08313457239 2
4295.61656445254 2
4598.89674653807 2
4569.87022775177 2
4482.8174140378 2
4420.96932799067 2
4607.37856205109 2
4469.84317782886 2
4537.30783352891 2
4501.04559583071 2
4660.46736856547 2
4762.48686015144 2
4371.55178072599 2
4583.92010384354 2
4777.51736453 2
4551.41993224014 2
4570.65735431306 2
4507.21927414741 2
4521.67180895179 2
4555.30207967226 2
4494.06388955566 2
4308.48199941232 2
4720.13771997207 2
4566.92499802841 2
4705.39180922553 2
4292.83172474632 2
4649.65228260965 2
4595.83213932958 2
4468.64687336334 2
4480.40361236614 2
4467.61376065362 2
4560.80261268694 2
4386.60951537043 2
4543.55655908604 2
4482.91458331324 2
4591.83675658229 2
4607.95577998177 2
4304.27153076695 2
4604.80337831145 2
4419.8983308511 2
4290.13541913121 2
4563.83522815715 2
4603.77797830122 2
4352.75556303859 2
4282.13784858638 2
4479.06775296919 2
4447.97907110433 2
4413.68443891279 2
4489.39626593846 2
4389.87367121826 2
4442.48135493334 2
4393.48616137353 2
4520.46021120617 2
4513.52463105483 2
4515.84670679873 2
4584.71608740346 2
4522.73464937474 2
4653.32442018704 2
4435.35262130811 2
4592.38042968939 2
4789.35076340265 2
4315.48163951738 2
4638.89119509422 2
4585.93551439323 2
4581.30827030158 2
4658.96593556059 2
4458.96125064694 2
4557.65960202476 2
4333.23696910386 2
4502.81557925124 2
4647.52233348514 2
4558.58331466813 2
4540.50154916058 2
4225.92625361986 2
4704.71554879415 2
4392.55114826038 2
4590.2208408782 2
4706.14589075683 2
4402.14813986899 2
4326.64404750826 2
4596.67687578082 2
4737.26350861773 2
4665.47331378757 2
4418.40807541939 2
4409.13540551073 2
4451.35927986085 2
4419.21124489722 2
4610.67447043215 2
4611.78326823935 2
4461.83155044675 2
4520.99034747192 2
4435.33709930282 2
4322.5953308725 2
4284.89327047674 2
4495.53365399353 2
4485.72859135627 2
4773.52517349878 2
4624.22064256262 2
4483.62076263656 2
4438.58438637981 2
4283.96778513771 2
4499.63536554848 2
4621.65776976204 2
4262.62462116755 2
4569.41134918536 2
4497.19999115235 2
4416.85340626773 2
4667.71642280687 2
4583.3393745534 2
4576.56375797287 2
4364.41339717412 2
4450.88041577592 2
4383.59835312693 2
4520.12757318182 2
4579.13994648826 2
4398.95508502841 2
4552.03567715262 2
4659.17099820465 2
4477.5756976011 2
4353.62550362667 2
4553.09037426827 2
4457.19300930372 2
4500.23374637556 2
4679.89045164554 2
4437.68230272819 2
4595.27741363253 2
4485.84717535747 2
4747.91889726229 2
4542.13837774371 2
4638.55829293178 2
4445.69618818348 2
4700.02818647047 2
4373.70764727641 2
4531.33255326286 2
4398.97846185453 2
4385.60927290362 2
4552.20832099621 2
4439.6822415302 2
4449.87156188705 2
4384.98501334673 2
4520.95996047646 2
4580.77497546321 2
4506.39086257658 2
4587.75493048332 2
4409.1043769388 2
4594.11780640899 2
4620.95475030826 2
4474.09728552395 2
4467.97463870883 2
4597.9208380394 2
4466.41774083438 2
4505.09740879702 2
4605.84641478236 2
4643.18656218517 2
4439.21691895844 2
4588.29793295689 2
4374.12961656869 2
4499.70681464776 2
4649.14760724411 2
4436.59152408351 2
4670.94885589957 2
4543.32883274603 2
4552.19043223946 2
4509.36128383123 2
4272.90463621162 2
4486.20095486147 2
4193.8886333632 2
4339.45791183367 2
4560.73887968245 2
4319.96400963863 2
4441.4353193779 2
4730.09908133457 2
4490.83766959912 2
4493.26429374413 2
4183.25345885207 2
4458.84461903933 2
4557.97352725026 2
4465.08207650312 2
4393.02270196381 2
4520.21678023902 2
4287.01844932029 2
4542.59694831843 2
4624.59210900315 2
4315.37757333584 2
4391.18557565847 2
4510.78169222241 2
4379.29865830844 2
4550.43707532652 2
4510.65658783843 2
4442.89677673097 2
4459.27424797951 2
4488.01624241751 2
4563.73909879922 2
4492.53223383373 2
4561.20065847418 2
4492.46893745808 2
4500.96704984306 2
4656.06284412532 2
4317.88087840536 2
4367.2451667698 2
4574.56983791301 2
4649.743108886 2
4497.05212613985 2
4508.56532652242 2
4349.9217112366 2
4579.57205778593 2
4772.55153874317 2
4679.1646471486 2
4449.99961509243 2
4581.02085722303 2
4619.87127361035 2
4371.85894973754 2
4406.01379121202 2
4426.67797126755 2
4547.17971485847 2
4553.78843874844 2
4271.67372737089 2
4557.6577607077 2
4582.5818672295 2
4591.76779283919 2
4422.49028750816 2
4414.76368141394 2
4386.47996185424 2
4514.8970537595 2
4395.41384069408 2
4599.04710683964 2
4429.71346522395 2
4546.17595814357 2
4546.43673569654 2
4493.83224082386 2
4716.69677481228 2
4493.20863420413 2
4344.15737700062 2
4478.16492069984 2
4490.83340261558 2
4424.26793633853 2
4370.06514235829 2
4268.60666737362 2
4530.36566702669 2
4253.89649515401 2
4465.91691146011 2
4488.19917384469 2
4547.1612976931 2
4424.25406209447 2
4721.71685240125 2
4452.76672522118 2
4579.56655909911 2
4321.90901294503 2
4551.55154574414 2
4203.54263936761 2
4351.36299523357 2
4456.09164804165 2
4548.7083545523 2
4656.22733773567 2
4199.22819352176 2
4638.82459858952 2
4778.82278634763 2
4480.52764869152 2
4489.6225522595 2
4654.36078355039 2
4453.94861551288 2
4626.91304140817 2
4445.25043188538 2
4584.2790731816 2
4640.10173660227 2
4526.58858510009 2
4489.75002469089 2
4418.9582644722 2
4466.98112689738 2
4276.53507057503 2
4579.92216778084 2
4512.62537793767 2
4461.42171082764 2
4448.51864020869 2
4564.74893311035 2
4641.7418873744 2
4470.88881826214 2
4612.6145765893 2
4836.35418454493 2
4805.76534700817 2
4399.60981976158 2
4664.46092332124 2
4711.55331139476 2
4211.91785767257 2
4466.34533166133 2
4536.81650777005 2
4409.82822388499 2
4392.85871920597 2
4345.1416254149 2
4521.9025832071 2
4457.22112733787 2
4523.30565459826 2
4192.95670295666 2
4638.86522448965 2
4390.93406481842 2
4512.65259282465 2
4411.53523316707 2
4500.37137179842 2
4264.91002306892 2
4452.87989701994 2
4467.3379835065 2
4664.56001777448 2
4333.50973478831 2
4705.69274981974 2
4438.10676336866 2
4531.00499928032 2
4515.77546041054 2
4582.52901088681 2
4555.23122350649 2
4643.27341185465 2
4649.34691888601 2
4570.51899240608 2
4515.82158559651 2
4464.97742026579 2
4463.80050247685 2
4553.32326386194 2
4603.48372086268 2
4336.64618345161 2
4569.20661582866 2
4635.90197768373 2
4566.88678465278 2
4520.22282777606 2
4448.90477052308 2
4473.41015924374 2
4387.04271030246 2
4652.10063004732 2
4317.89816992893 2
4504.63726200224 2
4578.75049277159 2
4454.25516747518 2
4304.38755320149 2
4642.3823765771 2
4509.4791970998 2
4642.63299032206 2
4559.97775945708 2
4475.7247804341 2
4646.46429219433 2
4439.11557092191 2
4678.10477487195 2
4285.69730200356 2
4609.49941769542 2
4686.94301332505 2
4476.77201042817 2
4479.98107682667 2
4262.1589080886 2
4473.55967972112 2
4892.82701428388 2
4404.99635840267 2
4538.86612953158 2
4606.57290507709 2
4468.05587279725 2
4351.79612264395 2
4525.68743303626 2
4679.78029871961 2
4526.95973062341 2
4496.87503279456 2
4444.64923129941 2
4505.32040584943 2
4537.52409715637 2
4617.03150121383 2
4494.25672641019 2
4616.162308042 2
4670.16702719463 2
4564.68856239559 2
4782.83123899478 2
4453.76096239121 2
4272.78363940849 2
4477.07028731289 2
4549.07589409286 2
4289.95363807159 2
4778.11833720446 2
4556.52932076588 2
4412.09272945166 2
4656.70709060001 2
4564.47946690356 2
4704.75062156 2
4517.93041013466 2
4558.48123589329 2
4601.58151824254 2
4613.01622857061 2
4579.90246899409 2
4622.03926688769 2
4300.1161273778 2
4356.76920658375 2
4548.99474830415 2
4621.68812139851 2
4577.62339071988 2
4322.71125644708 2
4449.71377122931 2
4522.03651698483 2
4481.0595796468 2
4584.6001268783 2
4444.18474946163 2
4569.64090994166 2
4398.37522340429 2
4360.68311056372 2
4544.14769257157 2
4745.95883645908 2
4275.14699387072 2
4581.41056658693 2
4270.60030681846 2
4260.68666905612 2
4427.10442043389 2
4220.20167469611 2
4615.63897220159 2
4532.62762617251 2
4566.20039570051 2
4597.27880322489 2
4500.71533926075 2
4531.51981249283 2
4417.81182568927 2
4377.35216615084 2
4512.25626773315 2
4371.77267839459 2
4612.08696498981 2
4449.65250375278 2
4455.44840967497 2
4494.06950126877 2
4494.51846434195 2
4581.64430492806 2
4720.64871107381 2
4368.873083063 2
4488.58744360347 2
4484.5550325185 2
4486.50717547997 2
4322.38612730002 2
4357.84222223211 2
4444.52931872122 2
4318.87903600617 2
4480.23994676379 2
4609.21632620907 2
4423.89801680216 2
4474.64985964004 2
4410.58562022989 2
4607.37771196585 2
4390.93968912745 2
4525.03685670211 2
4430.87744557556 2
4560.00288162294 2
4370.89493913767 2
4416.89154885939 2
4608.88829576431 2
4497.01985666767 2
4455.5933401056 2
4323.44152197324 2
4666.04929396277 2
4532.35138477532 2
4634.28419245224 2
4579.93848490151 2
4496.89581583069 2
4534.05247727921 2
4470.03932092695 2
4264.5758357132 2
4516.17217072881 2
4457.1218384189 2
4480.82928984951 2
4443.19285091483 2
4479.99074498193 2
4501.37843015947 2
4548.13425229036 2
4372.51319417074 2
4584.52217862558 2
4440.61717344992 2
4513.9019707244 2
4437.99403025958 2
4953.6778585351 2
4449.25444966821 2
4310.26544620363 2
4520.82653539112 2
4362.92641033291 2
4403.75130759604 2
4576.38950328622 2
4342.35147379872 2
4582.89276118845 2
4427.60070625472 2
4628.85699333877 2
4495.96914969237 2
4426.45960395918 2
4587.47746780126 2
4461.2760216342 2
4532.1899544163 2
4513.77385982237 2
4393.31436687028 2
4772.30774755904 2
4536.7121867129 2
4481.56820939753 2
4469.65599172741 2
4638.48568186469 2
4482.89809353389 2
4316.83164728448 2
4649.14914786213 2
4591.59033383539 2
4321.67550507691 2
4599.04660129676 2
4567.34629241385 2
4538.60000958594 2
4366.57278346379 2
4607.02500624236 2
4650.31817104206 2
4500.22006605693 2
4488.98438895244 2
4679.41213872891 2
4422.55924664992 2
4496.17534263596 2
4691.24105362523 2
4746.35823206923 2
4462.34850159953 2
4365.89263835369 2
4470.18596519517 2
4375.53070814246 2
4412.7520792591 2
4595.77801313946 2
4500.16092467034 2
4604.56944266088 2
4386.98604026381 2
4265.15552198238 2
4532.84954024735 2
4266.275629572 2
4548.97143924983 2
4414.36087526504 2
4371.85747989865 2
4342.91504546575 2
4587.60494542097 2
4560.31828708545 2
4441.17574663206 2
4378.90775560306 2
4576.85749698659 2
4450.73161014754 2
4302.85090881466 2
4520.80612323135 2
4448.27012155527 2
4442.20697220179 2
4410.89867936647 2
4448.16392669449 2
4450.48324675783 2
4557.91223056968 2
4376.27992221635 2
4572.68263384699 2
4514.91864850975 2
4578.76272564512 2
4323.26369388824 2
4631.92888518197 2
4338.36054944249 2
4603.98662634071 2
4316.05385474991 2
4497.4622910598 2
4620.54060179421 2
4428.69807144428 2
4555.16313139659 2
4658.52337085259 2
4505.81914141066 2
4294.03136559659 2
4465.25568454229 2
4511.34388286426 2
4461.64577183305 2
4559.7392970777 2
4381.27407912268 2
4532.27049363831 2
4535.10497712478 2
4579.05511500788 2
4570.79745212215 2
4441.98478200502 2
4502.922661185 2
4562.54372932611 2
4418.61266568446 2
4521.37251497516 2
4391.26547220808 2
4396.3491100721 2
4556.38621724486 2
4580.00566183629 2
4568.63541066027 2
4621.97461019974 2
4495.75491660531 2
4417.23166622018 2
4434.85381026822 2
4574.57247272128 2
4481.38792732268 2
4665.76690567185 2
4735.94090441676 2
4501.82990332439 2
4506.14874178168 2
4440.30996635013 2
4447.0973666576 2
4420.23573588643 2
4604.77228059228 2
4547.97991040306 2
4583.10461832578 2
4694.895341209 2
4665.35237388984 2
4664.15723603558 2
4800.50461101271 2
4283.7359339924 2
4309.88366083886 2
4693.32976139592 2
4511.14313842812 2
4528.20059924183 2
4617.0864753037 2
4617.01276465572 2
4308.85187589329 2
4391.9586190349 2
4270.39595319674 2
4409.6321999323 2
4668.34854453388 2
4437.02233399639 2
4582.30685217343 2
4468.9886355105 2
4287.31247264825 2
4601.09117668551 2
4704.77721938546 2
4536.82509992705 2
4598.53638665547 2
4561.90874267511 2
4604.55616697332 2
4365.81953388745 2
4583.10293480547 2
4485.46571056199 2
4409.58946297045 2
4616.22853071359 2
4526.13795285308 2
4430.90744174644 2
4342.73205940675 2
4666.93164624827 2
4610.34954727932 2
4593.04560628607 2
4540.62132165499 2
4557.42035401632 2
4369.2022780332 2
4525.08650020957 2
4489.56304331081 2
4872.15099907396 2
4481.51286771041 2
4610.82092315011 2
4642.57486196483 2
4632.1817358784 2
4572.79266588675 2
4786.56830326395 2
4561.24884426338 2
4424.76570567628 2
4423.76632290721 2
4570.53327058791 2
4419.98553652999 2
4284.00806288541 2
4694.0437346283 2
4577.78078561128 2
4566.40048942943 2
4441.80051532334 2
4699.37911240506 2
4324.34104760853 2
4358.08309812925 2
4514.02892416268 2
4445.83457408668 2
4310.12279678856 2
4525.45141929223 2
4431.96242309621 2
4279.8936428443 2
4596.60701392149 2
4621.9267814202 2
4552.54618493073 2
4518.0567191895 2
4506.07278777581 2
4315.66301657543 2
4801.10560778581 2
4367.41379779134 2
4367.54377232763 2
4486.19385146512 2
4517.09211459922 2
4517.83712852448 2
4648.41828492467 2
4512.25357116201 2
4366.23338204232 2
4475.44379509409 2
4515.8679373912 2
4309.68857485491 2
4728.50863286667 2
4416.86375475053 2
4357.56134615609 2
4415.99300545975 2
4616.23245263906 2
4624.12171584051 2
4524.49612218596 2
4524.79434131473 2
4451.35542856531 2
4371.09397141331 2
4484.78862969056 2
4339.31756795616 2
4649.6891595366 2
4587.99285490224 2
4472.19088038753 2
4596.19438704712 2
4292.31152905842 2
4578.29629557582 2
4512.20113143952 2
4736.05570698424 2
4517.52332927854 2
4096.07173948873 2
4465.90713715811 2
4512.0034210817 2
4519.51680432511 2
4713.04143295532 2
4581.81754880437 2
4579.45834267603 2
4566.67388522311 2
4612.60647992443 2
4541.51514015153 2
4520.71774475414 2
4260.94845437242 2
4649.39821820882 2
4603.67139799304 2
4423.84186887303 2
4649.27423997754 2
4329.70674811555 2
4634.49515272954 2
4486.20818346122 2
4421.91296760269 2
4362.96145703678 2
4496.50564089527 2
4357.38071134737 2
4605.27832944889 2
4356.08031727259 2
4495.22964368229 2
4568.57645736053 2
4781.89425704562 2
4610.30208120077 2
4514.9155436058 2
4311.35646362713 2
4566.14492680125 2
4650.27914213342 2
4379.13539952118 2
4602.4480425027 2
4458.23801052339 2
4527.79978145182 2
4244.50014268001 2
4408.24643366047 2
4668.85651973842 2
4424.23513986574 2
4597.4236206163 2
4655.32613003935 2
4407.13545772981 2
4736.09262477028 2
4240.82220612037 2
4590.80763205173 2
4609.23554622304 2
4510.4601142393 2
4566.72896065452 2
4514.02172852585 2
4665.14797118254 2
4558.35202193933 2
4521.42259917363 2
4655.97049895465 2
4428.39929865858 2
4448.49490478314 2
4453.48051711066 2
4465.312267382 2
4420.90153653945 2
4466.27791783397 2
4711.95865175792 2
4621.80720936122 2
4788.13758185865 2
4582.01040791344 2
4313.14993410395 2
4515.67338904308 2
4276.90503386236 2
4614.20125523004 2
4294.66643302079 2
4496.70329014221 2
4296.07718536915 2
4513.88256809448 2
4381.08436742627 2
4557.94478823041 2
4399.37556361147 2
4253.05425451057 2
4677.01142383048 2
4527.16254938157 2
4378.47922409 2
4570.56831098611 2
4330.05127303538 2
4688.59276278567 2
4900.43517430547 2
4646.50932120492 2
4648.33651288894 2
4569.6260246178 2
4587.36996625184 2
4551.06001881792 2
4631.94949227236 2
4278.74548592583 2
4330.24208403775 2
4645.15114894029 2
4499.62028662535 2
4496.56648137896 2
4396.31741894946 2
4618.39979713049 2
4709.11073755274 2
4603.71637605203 2
4393.58563528272 2
4826.4202124118 2
4415.8055495745 2
4560.07138778897 2
4401.3864288494 2
4465.59844950255 2
4584.56660929547 2
4356.57034379351 2
4751.03935493562 2
4343.45662950563 2
4586.16686386739 2
4652.57401299718 2
4525.32181370985 2
4491.71176658729 2
4504.47590191909 2
4526.82360476545 2
4405.79952895521 2
4366.56508043324 2
4617.50724327388 2
4486.52103997875 2
4642.56319177217 2
4442.30728948668 2
4231.5124072183 2
4552.02497105475 2
4430.21767033903 2
4508.24734512428 2
4492.1596413659 2
4432.76479156756 2
4455.97528908398 2
4562.28320041531 2
4395.80447539917 2
4269.65072760023 2
4684.45853446611 2
4488.55398195285 2
4500.29517489545 2
4599.15082050037 2
4723.08681976818 2
4508.68241130859 2
4639.2679792822 2
4320.7077827678 2
4373.47048859243 2
4598.10517774169 2
4459.86197484209 2
4485.17664661494 2
4328.47236913418 2
4529.21538139299 2
4720.71718067967 2
4555.01060667011 2
4426.43559758949 2
4368.11691660877 2
4348.29923666149 2
4420.87324667684 2
4326.25415261849 2
4500.11511023016 2
4392.53166650234 2
4666.87131159964 2
4528.27400260449 2
4393.38645699158 2
4551.3499896743 2
4579.83835101416 2
4540.34270792366 2
4585.24479574313 2
4412.66115834596 2
4565.03403409743 2
4324.20152029936 2
4680.52403738024 2
4419.08690279496 2
4614.10293207212 2
4485.17476688417 2
4460.33173110802 2
4518.70698611834 2
4614.91980998664 2
4327.98871730078 2
4546.12250604447 2
4295.27424467563 2
4417.51691341654 2
4462.09407052694 2
4406.07427622492 2
4491.04158060631 2
4543.62561027851 2
4499.95142388492 2
4300.82132715998 2
4561.94079577939 2
4554.81951218374 2
4499.70321318107 2
4234.02840357339 2
4294.35091141684 2
4556.1804735099 2
4546.23452891384 2
4642.2018653325 2
4657.53655694253 2
4274.33501942311 2
4599.680259577 2
4329.19010164058 2
4661.68141479382 2
4537.58119582259 2
4442.56135795052 2
4456.34217110569 2
4633.9172582068 2
4592.83575457639 2
4540.32314032085 2
4523.4723508559 2
4489.79827996757 2
4631.85301763602 2
4455.12902303783 2
4390.76338854238 2
4498.07483313444 2
4448.27512624767 2
4660.48898676246 2
4461.89641443523 2
4554.5933352669 2
4341.46151154032 2
4353.36618244479 2
4549.59446380086 2
4422.57645937447 2
4610.60620463214 2
4519.80251375591 2
4520.71829088475 2
4445.76451050094 2
4452.84933855618 2
4396.38826845753 2
4342.90965650635 2
4634.50282696168 2
4300.90665850438 2
4310.63353299336 2
4468.12371254459 2
4386.89797156655 2
4325.02790275849 2
4431.71786346328 2
4428.90357127864 2
4582.74192976208 2
4372.96171902059 2
4525.62679613833 2
4664.64317770623 2
4575.81565349422 2
4405.1911148895 2
4499.33461545307 2
4382.34640224813 2
4610.86925980945 2
4630.72442076262 2
4215.92907296278 2
4450.19487705021 2
4488.54003592684 2
4467.10276991281 2
4502.54424964627 2
4473.44026791803 2
4404.25754401355 2
4573.54063066525 2
4464.38601323147 2
4516.86570827438 2
4216.20900952071 2
4478.38216731236 2
4504.27080587346 2
4423.06225395942 2
4400.83492084824 2
4433.30272376588 2
4347.78045874772 2
4467.85666624316 2
4696.97883778282 2
4514.73039336012 2
4419.63608394501 2
4628.13357561537 2
4549.76257837304 2
4316.08837827971 2
4426.83474448034 2
4547.26000958235 2
4536.79791862221 2
4727.45829472258 2
4479.38176465111 2
4229.55882277751 2
4637.30856881469 2
4545.71385447639 2
4810.8901796999 2
4590.83268783223 2
4659.49043666038 2
4393.43442979558 2
4248.8562508679 2
4370.56438627286 2
4568.32600226535 2
4433.29924301176 2
4428.59301092521 2
4587.5736577905 2
4355.56729251521 2
4559.04070856303 2
4650.05462855568 2
4475.87081606421 2
4355.72360395057 2
4591.28840699926 2
4443.84446152951 2
4483.88413331026 2
4381.66802543449 2
4382.66191617327 2
4583.61135524422 2
4562.53372776943 2
4673.63924218179 2
4642.78927459481 2
4582.70115350362 2
4468.87319343981 2
4322.21498426893 2
4726.24146156854 2
4515.16439175145 2
4602.16343152822 2
4451.52638298698 2
4348.27721955583 2
4522.37178538291 2
4320.98835945846 2
4503.56050204849 2
4397.69717279045 2
4455.08165129784 2
4625.39243640842 2
4517.12368755173 2
4629.94437384296 2
4563.81092600164 2
4609.32735177404 2
4494.47555570351 2
4491.73960125852 2
4303.86677954633 2
4286.19209581695 2
4585.67912765029 2
4491.38413885757 2
4452.59486236278 2
4514.02761493814 2
4437.09788691759 2
4628.72739617587 2
4688.9394378383 2
4560.80497513561 2
4501.94337486587 2
4411.94497514108 2
4526.3374870884 2
4655.19194186091 2
4592.14230652989 2
4559.50238901173 2
4189.21129286943 2
4477.47281624303 2
4375.63251358034 2
4588.53601099728 2
4496.93695777249 2
4426.29164010846 2
4559.44229039917 2
4690.23141397401 2
4582.73636507553 2
4593.61521749243 2
4435.64203463323 2
4460.3245425239 2
4448.14041358761 2
4517.12200410818 2
4708.98887908812 2
4696.02050981545 2
4422.23130306752 2
4372.73128630019 2
4617.64096743231 2
4642.29503463711 2
4301.50506624274 2
4639.12205602479 2
4451.82826675063 2
4618.41102624985 2
4537.35936829072 2
4496.43911839866 2
4518.10084019472 2
4543.37434518852 2
4333.16007613398 2
4435.46288679387 2
4405.94441740796 2
4580.27627473536 2
4558.60787024298 2
4541.17728890552 2
4482.17916166065 2
4453.51425567068 2
4705.54881065885 2
4416.34408286039 2
4394.96150670268 2
4357.63653189915 2
4712.75180787052 2
4385.28308017223 2
4427.55068760248 2
4675.82616943733 2
4585.084966934 2
4567.37865714461 2
4304.00882353573 2
4625.74916664765 2
4755.66426692987 2
4381.35877718774 2
4443.67149512941 2
4517.13905946968 2
4300.84436511955 2
4573.16041951957 2
4651.2539551725 2
4337.71080418607 2
4531.14583183104 2
4524.94263946537 2
4508.76128555367 2
4409.31861145328 2
4590.97999701465 2
4553.02461632231 2
4394.26840639677 2
4546.49578165818 2
4426.20053808155 2
4523.7044621446 2
4245.17444365198 2
4589.19933604051 2
4630.89292781827 2
4365.35671465651 2
4382.59586675704 2
4547.06794179745 2
4505.00139520042 2
4564.49068368746 2
4505.00782777003 2
4340.47981899978 2
4485.06657726126 2
4272.98881509956 2
4648.33194307696 2
4361.29431693458 2
4590.32341697292 2
4605.41643791745 2
4524.73575925342 2
4441.83126022466 2
4791.28232648096 2
4280.07552738652 2
4615.62548625133 2
4636.6927314985 2
4526.7777366852 2
4623.61111427865 2
4446.75724820706 2
4749.76443688387 2
4389.09638291301 2
4180.90971752169 2
4611.30604829291 2
4458.44989857889 2
4437.152877671 2
4530.78963463902 2
4347.07592918175 2
4481.7690741875 2
4469.7142354573 2
4530.35418414339 2
4579.53908124818 2
4355.58289887863 2
4512.16184125259 2
4287.05911999404 2
4438.62683690191 2
4657.12155127297 2
4656.44853384564 2
4507.80624876567 2
4481.80092533526 2
4666.81294002508 2
4561.26927755236 2
4559.78320027845 2
4418.04078435308 2
4442.20950930942 2
4438.34053091853 2
4771.45939217263 2
4397.07330898148 2
4584.04990909447 2
4561.33319439129 2
4397.64511523335 2
4358.14635044356 2
4496.88652087036 2
4373.83582046894 2
4532.15543207825 2
4478.74969887686 2
4479.4270433066 2
4512.88887095174 2
4406.2400493769 2
4504.14842403487 2
4367.47896313841 2
4389.27507149545 2
4524.60060090605 2
4432.03772500634 2
4546.50921098038 2
